adm1id,admname,category,catid,cmid,cmname,cmnameshort,country,currency,date,default,interpolated,label,mktid,mktname,price,ptid,scaling,sn,umid,unit,x,year
#adm1+code,#adm1+name,#item+type,#item+type+code,#item+code,#item+name,#item+name+short,#country+name,#currency,#date,,,#item+label,,#name+market,#value,,,#meta+id,,#item+unit,,0.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2017-07-15,,0.0,Groundnuts (shelled) - Retail (KG),818.0,Rumphi,543.925,15.0,1.0,818_119_15_5,5.0,KG,1500076800.0,2017.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2017-08-15,,0.0,Groundnuts (shelled) - Retail (KG),794.0,Mpamba,561.0025,15.0,1.0,794_119_15_5,5.0,KG,1502755200.0,2017.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2017-09-15,,0.0,Groundnuts (shelled) - Retail (KG),807.0,Nkhamenya,600.0,15.0,1.0,807_119_15_5,5.0,KG,1505433600.0,2017.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2017-10-15,,0.0,Groundnuts (shelled) - Retail (KG),784.0,Lunzu,597.95,15.0,1.0,784_119_15_5,5.0,KG,1508025600.0,2017.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2017-11-15,,0.0,Groundnuts (shelled) - Retail (KG),770.0,Chilumba,588.476,15.0,1.0,770_119_15_5,5.0,KG,1510704000.0,2017.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2017-12-15,,0.0,Groundnuts (shelled) - Retail (KG),818.0,Rumphi,584.43,15.0,1.0,818_119_15_5,5.0,KG,1513296000.0,2017.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2018-01-15,,0.0,Groundnuts (shelled) - Retail (KG),828.0,Jenda,670.606,15.0,1.0,828_119_15_5,5.0,KG,1515974400.0,2018.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2018-02-15,,0.0,Groundnuts (shelled) - Retail (KG),828.0,Jenda,670.3075,15.0,1.0,828_119_15_5,5.0,KG,1518652800.0,2018.0
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2018-03-15,,1.0,Groundnuts (shelled) - Retail (KG),,,677.0666525423728,,1.0,,,KG,,
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2018-04-15,,0.0,Groundnuts (shelled) - Retail (KG),791.0,Mitundu,684.55,15.0,1.0,791_119_15_5,5.0,KG,1523750400.0,2018.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2018-05-15,,0.0,Groundnuts (shelled) - Retail (KG),787.0,Mangochi,674.7667,15.0,1.0,787_119_15_5,5.0,KG,1526342400.0,2018.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2018-06-15,,0.0,Groundnuts (shelled) - Retail (KG),779.0,Karonga,641.89,15.0,1.0,779_119_15_5,5.0,KG,1529020800.0,2018.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2018-07-15,,0.0,Groundnuts (shelled) - Retail (KG),779.0,Karonga,626.52,15.0,1.0,779_119_15_5,5.0,KG,1531612800.0,2018.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2018-08-15,,0.0,Groundnuts (shelled) - Retail (KG),779.0,Karonga,617.215,15.0,1.0,779_119_15_5,5.0,KG,1534291200.0,2018.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2018-09-15,,0.0,Groundnuts (shelled) - Retail (KG),819.0,Salima,640.1575,15.0,1.0,819_119_15_5,5.0,KG,1536969600.0,2018.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2018-10-15,,0.0,Groundnuts (shelled) - Retail (KG),814.0,Ntcheu,613.6125,15.0,1.0,814_119_15_5,5.0,KG,1539561600.0,2018.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2018-11-15,,0.0,Groundnuts (shelled) - Retail (KG),814.0,Ntcheu,613.6125,15.0,1.0,814_119_15_5,5.0,KG,1542240000.0,2018.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2018-12-15,,0.0,Groundnuts (shelled) - Retail (KG),828.0,Jenda,616.155,15.0,1.0,828_119_15_5,5.0,KG,1544832000.0,2018.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2019-01-15,,0.0,Groundnuts (shelled) - Retail (KG),817.0,Phalombe,762.5,15.0,1.0,817_119_15_5,5.0,KG,1547510400.0,2019.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2019-02-15,,0.0,Groundnuts (shelled) - Retail (KG),795.0,Mponela,700.01,15.0,1.0,795_119_15_5,5.0,KG,1550188800.0,2019.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2019-03-15,,0.0,Groundnuts (shelled) - Retail (KG),763.0,Balaka,728.9325,15.0,1.0,763_119_15_5,5.0,KG,1552608000.0,2019.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2019-04-15,,0.0,Groundnuts (shelled) - Retail (KG),801.0,Mzuzu,650.5875,15.0,1.0,801_119_15_5,5.0,KG,1555286400.0,2019.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2019-05-15,,0.0,Groundnuts (shelled) - Retail (KG),800.0,Mzimba,703.1875,15.0,1.0,800_119_15_5,5.0,KG,1557878400.0,2019.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2019-06-15,,0.0,Groundnuts (shelled) - Retail (KG),797.0,Muloza,690.15,15.0,1.0,797_119_15_5,5.0,KG,1560556800.0,2019.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2019-07-15,,0.0,Groundnuts (shelled) - Retail (KG),801.0,Mzuzu,660.74,15.0,1.0,801_119_15_5,5.0,KG,1563148800.0,2019.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2019-08-15,,0.0,Groundnuts (shelled) - Retail (KG),784.0,Lunzu,699.595,15.0,1.0,784_119_15_5,5.0,KG,1565827200.0,2019.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2019-09-15,,0.0,Groundnuts (shelled) - Retail (KG),828.0,Jenda,657.205,15.0,1.0,828_119_15_5,5.0,KG,1568505600.0,2019.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2019-10-15,,0.0,Groundnuts (shelled) - Retail (KG),780.0,Kasungu,701.11,15.0,1.0,780_119_15_5,5.0,KG,1571097600.0,2019.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2019-11-15,,0.0,Groundnuts (shelled) - Retail (KG),2120.0,Chilinga,746.8833,15.0,1.0,2120_119_15_5,5.0,KG,1573776000.0,2019.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2019-12-15,,0.0,Groundnuts (shelled) - Retail (KG),772.0,Chintheche,771.595,15.0,1.0,772_119_15_5,5.0,KG,1576368000.0,2019.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2014-01-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,780.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1389744000.0,2014.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2014-02-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,765.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1392422400.0,2014.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2014-03-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,765.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1394841600.0,2014.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2014-04-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,880.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1397520000.0,2014.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2014-05-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,1112.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1400112000.0,2014.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2014-06-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,1026.6000000000001,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1402790400.0,2014.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2014-07-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,1066.6000000000001,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1405382400.0,2014.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2014-08-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,947.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1408060800.0,2014.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2014-09-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,762.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1410739200.0,2014.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2014-10-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,702.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1413331200.0,2014.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2014-11-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,815.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1416009600.0,2014.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2014-12-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,796.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1418601600.0,2014.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2015-01-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,806.7,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1421280000.0,2015.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2015-02-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,880.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1423958400.0,2015.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2015-03-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,895.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1426377600.0,2015.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2015-04-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,895.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1429056000.0,2015.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2015-05-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,912.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1431648000.0,2015.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2015-06-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,982.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1434326400.0,2015.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2015-07-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,915.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1436918400.0,2015.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2015-08-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,772.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1439596800.0,2015.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2015-09-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,600.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1442275200.0,2015.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2015-10-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,565.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1444867200.0,2015.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2015-11-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,590.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1447545600.0,2015.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2015-12-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,600.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1450137600.0,2015.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2016-01-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,590.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1452816000.0,2016.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2016-02-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,630.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1455494400.0,2016.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2016-03-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,660.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1458000000.0,2016.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2016-04-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,765.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1460678400.0,2016.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2016-05-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,800.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1463270400.0,2016.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2016-06-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,815.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1465948800.0,2016.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2016-07-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,862.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1468540800.0,2016.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2016-08-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,730.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1471219200.0,2016.0
,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,,,2016-09-15,,1.0,Maize (white) - Retail (1/10 KG),,,747.7868852459017,,0.1,,,1/10 KG,,
,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,,,2016-10-15,,1.0,Maize (white) - Retail (1/10 KG),,,765.0,,0.1,,,1/10 KG,,
,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,,,2016-11-15,,1.0,Maize (white) - Retail (1/10 KG),,,782.7868852459017,,0.1,,,1/10 KG,,
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2016-12-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,800.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1481760000.0,2016.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2017-01-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,1130.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1484438400.0,2017.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2017-02-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,1050.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1487116800.0,2017.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2017-03-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,950.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1489536000.0,2017.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2017-04-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,930.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1492214400.0,2017.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2017-05-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,1165.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1494806400.0,2017.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2017-06-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,1200.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1497484800.0,2017.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2017-07-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,1240.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1500076800.0,2017.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2017-08-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,1240.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1502755200.0,2017.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2017-09-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,1016.7,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1505433600.0,2017.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2017-10-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,865.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1508025600.0,2017.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2017-11-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,765.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1510704000.0,2017.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2017-12-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,757.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1513296000.0,2017.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2018-01-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,800.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1515974400.0,2018.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2018-02-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,800.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1518652800.0,2018.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2018-03-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,700.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1521072000.0,2018.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2018-04-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,700.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1523750400.0,2018.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2018-05-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,700.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1526342400.0,2018.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2018-06-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,680.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1529020800.0,2018.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2018-07-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,680.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1531612800.0,2018.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2018-08-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,547.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1534291200.0,2018.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2018-09-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,533.3000000000001,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1536969600.0,2018.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2018-10-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,546.7,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1539561600.0,2018.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2018-11-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,546.7,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1542240000.0,2018.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2018-12-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,598.3000000000001,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1544832000.0,2018.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2019-01-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,633.3000000000001,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1547510400.0,2019.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2019-02-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,633.3000000000001,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1550188800.0,2019.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2019-03-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,730.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1552608000.0,2019.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2019-04-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,782.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1555286400.0,2019.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2019-05-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,790.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1557878400.0,2019.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2019-06-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,750.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1560556800.0,2019.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2019-07-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,783.3000000000001,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1563148800.0,2019.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2019-08-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,822.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1565827200.0,2019.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2019-09-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,752.5,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1568505600.0,2019.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2019-10-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,800.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1571097600.0,2019.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2019-11-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,630.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1573776000.0,2019.0
1890.0,Southern Region,cereals and tubers,1,67,Maize (white) - Retail,Maize white,Malawi,SOS,2019-12-15,,0.0,Maize (white) - Retail (1/10 KG),2128.0,Marka,765.0,15.0,0.1,2128_67_15_5,5.0,1/10 KG,1576368000.0,2019.0
1888.0,Central Region,cereals and tubers,1,51,Maize - Retail,Maize,Malawi,MWK,2014-01-15,,0.0,Maize - Retail (KG),814.0,Ntcheu,147.31,15.0,1.0,814_51_15_5,5.0,KG,1389744000.0,2014.0
1888.0,Central Region,cereals and tubers,1,51,Maize - Retail,Maize,Malawi,MWK,2014-02-15,,0.0,Maize - Retail (KG),780.0,Kasungu,128.33,15.0,1.0,780_51_15_5,5.0,KG,1392422400.0,2014.0
1888.0,Central Region,cereals and tubers,1,51,Maize - Retail,Maize,Malawi,MWK,2014-03-15,,0.0,Maize - Retail (KG),814.0,Ntcheu,116.235,15.0,1.0,814_51_15_5,5.0,KG,1394841600.0,2014.0
