ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
MWI,261826,Feeding practices during diarrhea: Stopped food completely,4.5,1,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_FNO,94136140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFNO,,2000,DHS,1610,1515,,
MWI,211456,Feeding practices during diarrhea: Stopped food completely,4.5,1,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_FNO,94136140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFNO,,2000,DHS,1859,1755,,
MWI,261835,Feeding practices during diarrhea: Never gave food,4.5,1,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_FNV,94136150,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFNV,,2000,DHS,1610,1515,,
MWI,211450,Feeding practices during diarrhea: Never gave food,3.9,1,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_FNV,94136150,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFNV,,2000,DHS,1859,1755,,
MWI,261821,Feeding practices during diarrhea: don't know or missing on food given,0,1,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_FDK,94136160,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFDK,,2000,DHS,1610,1515,,
MWI,211454,Feeding practices during diarrhea: don't know or missing on food given,0.1,1,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_FDK,94136160,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFDK,,2000,DHS,1859,1755,,
MWI,261818,Feeding practices during diarrhea: Total,100,1,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFTO,,2000,DHS,1610,1515,,
MWI,211451,Feeding practices during diarrhea: Total,100,1,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFTO,,2000,DHS,1859,1755,,
MWI,261822,Feeding practices during diarrhea: Given increased fluids and continued feeding,30.2,1,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFCF,,2000,DHS,1610,1515,,
MWI,211455,Feeding practices during diarrhea: Given increased fluids and continued feeding,30.4,1,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFCF,,2000,DHS,1859,1755,,
MWI,261830,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",51.4,1,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFAL,,2000,DHS,1610,1515,,
MWI,211452,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",51.4,1,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFAL,,2000,DHS,1859,1755,,
MWI,211304,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,1610,0,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCNUM,,2000,DHS,,1515,,
MWI,211449,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,1859,0,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCNUM,,2000,DHS,,1755,,
MWI,261831,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),1515,0,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCUNW,,2000,DHS,1610,,,
MWI,211453,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),1755,0,MW,Malawi,2000,MW2000DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCUNW,,2000,DHS,1859,,,
MWI,368684,Knowledge of ORS,85.5,1,MW,Malawi,2000,MW2000DHS,CH_KORS_W_ORS,94163010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHKORSWORS,,2000,DHS,6753,6617,,
MWI,415145,Knowledge of ORS,85.5,1,MW,Malawi,2000,MW2000DHS,CH_KORS_W_ORS,94163010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHKORSWORS,,2000,DHS,8057,7941,,
MWI,211305,Number of women with a live birth in the last five years,6753,0,MW,Malawi,2000,MW2000DHS,CH_KORS_W_NUM,94163020,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHKORSWNUM,,2000,DHS,,6617,,
MWI,434664,Number of women with a live birth in the last five years,8057,0,MW,Malawi,2000,MW2000DHS,CH_KORS_W_NUM,94163020,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHKORSWNUM,,2000,DHS,,7941,,
MWI,261746,Number of women with a live birth in the last five years (unweighted),6617,0,MW,Malawi,2000,MW2000DHS,CH_KORS_W_UNW,94163030,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHKORSWUNW,,2000,DHS,4,,,
MWI,290927,Number of women with a live birth in the last five years (unweighted),7941,0,MW,Malawi,2000,MW2000DHS,CH_KORS_W_UNW,94163030,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHKORSWUNW,,2000,DHS,8,,,
MWI,481576,Children with diarrhea,29.2,1,MW,Malawi,2004,MW2004DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCDIA,,2004,DHS,6234,6288,,
MWI,434659,Children with diarrhea,22.3,1,MW,Malawi,2004,MW2004DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCDIA,,2004,DHS,9777,9858,,
MWI,466902,Number of children born in the last five (or three) years,6234,0,MW,Malawi,2004,MW2004DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCNUM,,2004,DHS,,6288,,
MWI,434658,Number of children born in the last five (or three) years,9777,0,MW,Malawi,2004,MW2004DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCNUM,,2004,DHS,,9858,,
MWI,481577,Number of children born in the last five (or three) years (unweighted),6288,0,MW,Malawi,2004,MW2004DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCUNW,,2004,DHS,6234,,,
MWI,211486,Number of children born in the last five (or three) years (unweighted),9858,0,MW,Malawi,2004,MW2004DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCUNW,,2004,DHS,9777,,,
MWI,211518,Treatment of diarrhea: Taken to a health facility,36.9,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_ADV,94106010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,2004,DHS,1821,1844,,
MWI,468300,Treatment of diarrhea: Taken to a health facility,36.4,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_ADV,94106010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,,2004,DHS,2177,2212,,
MWI,211525,Treatment of diarrhea: Oral rehydration solution (ORS),62.3,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_ORS,94106020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,2004,DHS,1821,1844,,
MWI,468301,Treatment of diarrhea: Oral rehydration solution (ORS),61.1,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_ORS,94106020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORS,,2004,DHS,2177,2212,,
MWI,211526,Treatment of diarrhea: Either ORS or RHF,62.3,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2004,DHS,1821,1844,,
MWI,468307,Treatment of diarrhea: Either ORS or RHF,61.1,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,2004,DHS,2177,2212,,
MWI,211527,Treatment of diarrhea: Increased fluids,36,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_INC,94106050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINC,,2004,DHS,1821,1844,,
MWI,468308,Treatment of diarrhea: Increased fluids,35.9,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_INC,94106050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINC,,2004,DHS,2177,2212,,
MWI,211528,Treatment of diarrhea: ORT or increased fluids,71.3,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_ORI,94106060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORI,,2004,DHS,1821,1844,,
MWI,468309,Treatment of diarrhea: ORT or increased fluids,70.1,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_ORI,94106060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORI,,2004,DHS,2177,2212,,
MWI,211520,"Treatment of diarrhea: No ORS, RHF or increased fluids",28.7,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_NON,94106070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNON,,2004,DHS,1821,1844,,
MWI,468302,"Treatment of diarrhea: No ORS, RHF or increased fluids",29.9,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_NON,94106070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNON,,2004,DHS,2177,2212,,
MWI,211521,Treatment of diarrhea: Intravenous solution,0.1,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_IVS,94106110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCIVS,,2004,DHS,1821,1844,,
MWI,468304,Treatment of diarrhea: Intravenous solution,0.2,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_IVS,94106110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCIVS,,2004,DHS,2177,2212,,
MWI,211522,Treatment of diarrhea: Home remedy - other,38.3,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_HOM,94106130,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCHOM,,2004,DHS,1821,1844,,
MWI,468305,Treatment of diarrhea: Home remedy - other,38.4,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_HOM,94106130,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCHOM,,2004,DHS,2177,2212,,
MWI,211524,Treatment of diarrhea: No treatment,17.6,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_NOT,94106140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNOT,,2004,DHS,1821,1844,,
MWI,468306,Treatment of diarrhea: No treatment,17.7,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_NOT,94106140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNOT,,2004,DHS,2177,2212,,
MWI,211519,Treatment of diarrhea: don't know or missing,0.2,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_DKM,94106150,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCDKM,,2004,DHS,1821,1844,,
MWI,468303,Treatment of diarrhea: don't know or missing,0.3,1,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_DKM,94106150,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCDKM,,2004,DHS,2177,2212,,
MWI,330683,Number of children born in the last five (or three) years,1821,0,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_NUM,94106160,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNUM,,2004,DHS,,1844,,
MWI,481189,Number of children born in the last five (or three) years,2177,0,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_NUM,94106160,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNUM,,2004,DHS,,2212,,
MWI,481558,Number of children born in the last five (or three) years (unweighted),1844,0,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_UNW,94106170,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCUNW,,2004,DHS,1821,,,
MWI,307534,Number of children born in the last five (or three) years (unweighted),2212,0,MW,Malawi,2004,MW2004DHS,CH_DIAT_C_UNW,94106170,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCUNW,,2004,DHS,2177,,,
MWI,404142,Feeding practices during diarrhea: Increased amount of fluids,36,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LMR,94136010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLMR,,2004,DHS,1821,1844,,
MWI,508492,Feeding practices during diarrhea: Increased amount of fluids,35.9,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LMR,94136010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLMR,,2004,DHS,2177,2212,,
MWI,404138,Feeding practices during diarrhea: Same amount of fluids,24.8,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LSM,94136020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLSM,,2004,DHS,1821,1844,,
MWI,508524,Feeding practices during diarrhea: Same amount of fluids,24.8,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LSM,94136020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLSM,,2004,DHS,2177,2212,,
MWI,404139,Feeding practices during diarrhea: Somewhat less fluids,16.1,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LLS,94136030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLLS,,2004,DHS,1821,1844,,
MWI,508530,Feeding practices during diarrhea: Somewhat less fluids,16.6,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LLS,94136030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLLS,,2004,DHS,2177,2212,,
MWI,404140,Feeding practices during diarrhea: Much less fluids,15.4,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LML,94136040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLML,,2004,DHS,1821,1844,,
MWI,508531,Feeding practices during diarrhea: Much less fluids,15.1,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LML,94136040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLML,,2004,DHS,2177,2212,,
MWI,404146,Feeding practices during diarrhea: Stopped fluids completely,7.6,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LNO,94136060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLNO,,2004,DHS,1821,1844,,
MWI,508525,Feeding practices during diarrhea: Stopped fluids completely,7.5,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LNO,94136060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLNO,,2004,DHS,2177,2212,,
MWI,404133,Feeding practices during diarrhea: don't know or missing on fluids given,0.1,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LDK,94136070,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLDK,,2004,DHS,1821,1844,,
MWI,508493,Feeding practices during diarrhea: don't know or missing on fluids given,0.2,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LDK,94136070,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLDK,,2004,DHS,2177,2212,,
MWI,404147,Feeding practices during diarrhea: Total,100,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LTO,94136080,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLTO,,2004,DHS,1821,1844,,
MWI,508526,Feeding practices during diarrhea: Total,100,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_LTO,94136080,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLTO,,2004,DHS,2177,2212,,
MWI,404143,Feeding practices during diarrhea: Increased amount of food,24.9,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FMR,94136090,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFMR,,2004,DHS,1821,1844,,
MWI,508517,Feeding practices during diarrhea: Increased amount of food,25.1,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FMR,94136090,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFMR,,2004,DHS,2177,2212,,
MWI,404134,Feeding practices during diarrhea: Same amount of food,28.9,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FSM,94136100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFSM,,2004,DHS,1821,1844,,
MWI,508520,Feeding practices during diarrhea: Same amount of food,30,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FSM,94136100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFSM,,2004,DHS,2177,2212,,
MWI,404135,Feeding practices during diarrhea: Somewhat less food,19.7,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FLS,94136110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFLS,,2004,DHS,1821,1844,,
MWI,508521,Feeding practices during diarrhea: Somewhat less food,20,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FLS,94136110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFLS,,2004,DHS,2177,2212,,
MWI,404136,Feeding practices during diarrhea: Much less food,15.7,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FML,94136120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFML,,2004,DHS,1821,1844,,
MWI,508522,Feeding practices during diarrhea: Much less food,15.1,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FML,94136120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFML,,2004,DHS,2177,2212,,
MWI,404137,Feeding practices during diarrhea: Stopped food completely,5.9,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FNO,94136140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFNO,,2004,DHS,1821,1844,,
MWI,508523,Feeding practices during diarrhea: Stopped food completely,5.7,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FNO,94136140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFNO,,2004,DHS,2177,2212,,
MWI,404148,Feeding practices during diarrhea: Never gave food,4.7,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FNV,94136150,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFNV,,2004,DHS,1821,1844,,
MWI,508527,Feeding practices during diarrhea: Never gave food,4,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FNV,94136150,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFNV,,2004,DHS,2177,2212,,
MWI,404144,Feeding practices during diarrhea: don't know or missing on food given,0.1,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FDK,94136160,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFDK,,2004,DHS,1821,1844,,
MWI,508518,Feeding practices during diarrhea: don't know or missing on food given,0.2,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FDK,94136160,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFDK,,2004,DHS,2177,2212,,
MWI,404149,Feeding practices during diarrhea: Total,100,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFTO,,2004,DHS,1821,1844,,
MWI,508529,Feeding practices during diarrhea: Total,100,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFTO,,2004,DHS,2177,2212,,
MWI,404145,Feeding practices during diarrhea: Given increased fluids and continued feeding,30.9,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFCF,,2004,DHS,1821,1844,,
MWI,508519,Feeding practices during diarrhea: Given increased fluids and continued feeding,31.1,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFCF,,2004,DHS,2177,2212,,
MWI,404141,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",54.2,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFAL,,2004,DHS,1821,1844,,
MWI,508532,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",54.1,1,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFAL,,2004,DHS,2177,2212,,
MWI,394151,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,1821,0,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCNUM,,2004,DHS,,1844,,
MWI,508528,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,2177,0,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCNUM,,2004,DHS,,2212,,
MWI,471163,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),1844,0,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCUNW,,2004,DHS,1821,,,
MWI,211487,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),2212,0,MW,Malawi,2004,MW2004DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCUNW,,2004,DHS,2177,,,
MWI,539711,Knowledge of ORS,93.9,1,MW,Malawi,2004,MW2004DHS,CH_KORS_W_ORS,94163010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHKORSWORS,,2004,DHS,5947,6012,,
MWI,532839,Knowledge of ORS,93.8,1,MW,Malawi,2004,MW2004DHS,CH_KORS_W_ORS,94163010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHKORSWORS,,2004,DHS,7271,7309,,
MWI,538055,Number of women with a live birth in the last five years,5947,0,MW,Malawi,2004,MW2004DHS,CH_KORS_W_NUM,94163020,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHKORSWNUM,,2004,DHS,,6012,,
MWI,532838,Number of women with a live birth in the last five years,7271,0,MW,Malawi,2004,MW2004DHS,CH_KORS_W_NUM,94163020,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHKORSWNUM,,2004,DHS,,7309,,
MWI,481482,Number of women with a live birth in the last five years (unweighted),6012,0,MW,Malawi,2004,MW2004DHS,CH_KORS_W_UNW,94163030,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHKORSWUNW,,2004,DHS,,,,
MWI,212845,Number of women with a live birth in the last five years (unweighted),7309,0,MW,Malawi,2004,MW2004DHS,CH_KORS_W_UNW,94163030,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHKORSWUNW,,2004,DHS,,,,
MWI,306851,Children with diarrhea,23.7,1,MW,Malawi,2010,MW2010DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCDIA,,2010,DHS,11166,11302,,
MWI,458325,Children with diarrhea,17.5,1,MW,Malawi,2010,MW2010DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCDIA,,2010,DHS,18013,18360,,
MWI,306850,Children with diarrhea with blood in the stools,3,1,MW,Malawi,2010,MW2010DHS,CH_DIAR_C_DIB,94066020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCDIB,,2010,DHS,11166,11302,,
MWI,458324,Children with diarrhea with blood in the stools,2.4,1,MW,Malawi,2010,MW2010DHS,CH_DIAR_C_DIB,94066020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCDIB,,2010,DHS,18013,18360,,
MWI,211877,Number of children born in the last five (or three) years,11166,0,MW,Malawi,2010,MW2010DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCNUM,,2010,DHS,,11302,,
MWI,458326,Number of children born in the last five (or three) years,18013,0,MW,Malawi,2010,MW2010DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCNUM,,2010,DHS,,18360,,
MWI,306853,Number of children born in the last five (or three) years (unweighted),11302,0,MW,Malawi,2010,MW2010DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCUNW,,2010,DHS,11166,,,
MWI,211629,Number of children born in the last five (or three) years (unweighted),18360,0,MW,Malawi,2010,MW2010DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCUNW,,2010,DHS,18013,,,
MWI,368858,Treatment of diarrhea: Taken to a health facility,62.6,1,MW,Malawi,2010,MW2010DHS,CH_DIAT_C_ADV,94106010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,2010,DHS,2646,2583,,
MWI,425835,Treatment of diarrhea: Taken to a health facility,62.1,1,MW,Malawi,2010,MW2010DHS,CH_DIAT_C_ADV,94106010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,,2010,DHS,3158,3105,,
MWI,368861,Treatment of diarrhea: Oral rehydration solution (ORS),69.1,1,MW,Malawi,2010,MW2010DHS,CH_DIAT_C_ORS,94106020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,2010,DHS,2646,2583,,
MWI,425831,Treatment of diarrhea: Oral rehydration solution (ORS),69,1,MW,Malawi,2010,MW2010DHS,CH_DIAT_C_ORS,94106020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORS,,2010,DHS,3158,3105,,
MWI,368862,Treatment of diarrhea: Either ORS or RHF,69.1,1,MW,Malawi,2010,MW2010DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2010,DHS,2646,2583,,
