ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
MWI,191633,Antenatal care provider: Nurse/midwife,82.8,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNRS,,2000,DHS,6753,6617,,
MWI,191975,Antenatal care provider: Nurse/midwife,83.2,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWNRS,,2000,DHS,8057,7941,,
MWI,191631,Antenatal care provider: Other health worker,1.1,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_OHW,83363050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWOHW,,2000,DHS,6753,6617,,
MWI,191973,Antenatal care provider: Other health worker,1.1,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_OHW,83363050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWOHW,,2000,DHS,8057,7941,,
MWI,191637,Antenatal care provider: Traditional birth attendant,2.8,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTBA,,2000,DHS,6753,6617,,
MWI,191974,Antenatal care provider: Traditional birth attendant,2.7,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWTBA,,2000,DHS,8057,7941,,
MWI,191628,Antenatal care provider: Other,0.1,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWOTH,,2000,DHS,6753,6617,,
MWI,191967,Antenatal care provider: Other,0,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWOTH,,2000,DHS,8057,7941,,
MWI,191634,Antenatal care provider: Missing ,0.2,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWMIS,,2000,DHS,6753,6617,,
MWI,191976,Antenatal care provider: Missing ,0.2,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWMIS,,2000,DHS,8057,7941,,
MWI,191630,No antenatal care,4.7,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNON,,2000,DHS,6753,6617,,
MWI,191968,No antenatal care,4.6,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWNON,,2000,DHS,8057,7941,,
MWI,191636,Antenatal care: Total,100,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTOT,,2000,DHS,6753,6617,,
MWI,191977,Antenatal care: Total,100,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWTOT,,2000,DHS,8057,7941,,
MWI,191632,Antenatal care from a skilled provider,91.1,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWSKP,,2000,DHS,6753,6617,,
MWI,191969,Antenatal care from a skilled provider,91.4,1,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWSKP,,2000,DHS,8057,7941,,
MWI,191638,Number of women with a live birth in the last five (or three) years,6753,0,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNUM,,2000,DHS,,6617,,
MWI,191971,Number of women with a live birth in the last five (or three) years,8057,0,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWNUM,,2000,DHS,,7941,,
MWI,191639,Number of women with a live birth in the last five (or three) years (unweighted),6617,0,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWUNW,,2000,DHS,6753,,,
MWI,191970,Number of women with a live birth in the last five (or three) years (unweighted),7941,0,MW,Malawi,2000,MW2000DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWUNW,,2000,DHS,8057,,,
MWI,276416,Place of delivery: Public sector,39.8,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPUB,,2000,DHS,7758,7579,,
MWI,292896,Place of delivery: Public sector,40.2,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCPUB,,2000,DHS,12201,11926,,
MWI,276419,Place of delivery: Private sector,14.3,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPRV,,2000,DHS,7758,7579,,
MWI,292899,Place of delivery: Private sector,15.2,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCPRV,,2000,DHS,12201,11926,,
MWI,276420,Place of delivery: At home,45.1,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCHOM,,2000,DHS,7758,7579,,
MWI,292900,Place of delivery: At home,43.6,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCHOM,,2000,DHS,12201,11926,,
MWI,276421,Place of delivery: Other,0.7,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCOTH,,2000,DHS,7758,7579,,
MWI,292901,Place of delivery: Other,0.8,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCOTH,,2000,DHS,12201,11926,,
MWI,276422,Place of delivery: don't know or missing,0.1,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDKM,,2000,DHS,7758,7579,,
MWI,292902,Place of delivery: don't know or missing,0.4,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCDKM,,2000,DHS,12201,11926,,
MWI,276417,Place of delivery: Total,100,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCTOT,,2000,DHS,7758,7579,,
MWI,292897,Place of delivery: Total,100,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCTOT,,2000,DHS,12201,11926,,
MWI,276418,Place of delivery: Health facility,54.1,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDHF,,2000,DHS,7758,7579,,
MWI,292898,Place of delivery: Health facility,55.3,1,MW,Malawi,2000,MW2000DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCDHF,,2000,DHS,12201,11926,,
MWI,191656,Number of live births in the last five (or three) years,7758,0,MW,Malawi,2000,MW2000DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCNUM,,2000,DHS,,7579,,
MWI,192002,Number of live births in the last five (or three) years,12201,0,MW,Malawi,2000,MW2000DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCNUM,,2000,DHS,,11926,,
MWI,276423,Number of live births in the last five (or three) years (unweighted),7579,0,MW,Malawi,2000,MW2000DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCUNW,,2000,DHS,7758,,,
MWI,292903,Number of live births in the last five (or three) years (unweighted),11926,0,MW,Malawi,2000,MW2000DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCUNW,,2000,DHS,12201,,,
MWI,411008,Assistance during delivery: Doctor,5.3,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDOC,,2000,DHS,7758,7579,,
MWI,192010,Assistance during delivery: Doctor,5.4,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACDOC,,2000,DHS,12201,11926,,
MWI,411010,Assistance during delivery: Nurse/midwife,47.7,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNRS,,2000,DHS,7758,7579,,
MWI,192033,Assistance during delivery: Nurse/midwife,48.8,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACNRS,,2000,DHS,12201,11926,,
MWI,412681,Assistance during delivery: Other health worker,1.4,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_OHW,83606040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACOHW,,2000,DHS,7758,7579,,
MWI,192034,Assistance during delivery: Other health worker,1.3,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_OHW,83606040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACOHW,,2000,DHS,12201,11926,,
MWI,411009,Assistance during delivery: Traditional birth attendant,23.8,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTBA,,2000,DHS,7758,7579,,
MWI,192011,Assistance during delivery: Traditional birth attendant,22.7,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACTBA,,2000,DHS,12201,11926,,
MWI,411007,Assistance during delivery: Relative or other,19.4,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACREL,,2000,DHS,7758,7579,,
MWI,192069,Assistance during delivery: Relative or other,19,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACREL,,2000,DHS,12201,11926,,
MWI,412686,Assistance during delivery: No one,2.4,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNON,,2000,DHS,7758,7579,,
MWI,192070,Assistance during delivery: No one,2.4,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACNON,,2000,DHS,12201,11926,,
MWI,412687,Assistance during delivery: don't know or missing,0,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDKM,,2000,DHS,7758,7579,,
MWI,192071,Assistance during delivery: don't know or missing,0.3,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACDKM,,2000,DHS,12201,11926,,
MWI,412682,Assistance during delivery: Total,100,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTOT,,2000,DHS,7758,7579,,
MWI,192092,Assistance during delivery: Total,100,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACTOT,,2000,DHS,12201,11926,,
MWI,412683,Assistance during delivery from a skilled provider,53,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACSKP,,2000,DHS,7758,7579,,
MWI,192093,Assistance during delivery from a skilled provider,54.2,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACSKP,,2000,DHS,12201,11926,,
MWI,412684,Delivery by cesarean section,2.7,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACCSC,,2000,DHS,7758,7579,,
MWI,192094,Delivery by cesarean section,2.8,1,MW,Malawi,2000,MW2000DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACCSC,,2000,DHS,12201,11926,,
MWI,412685,Number of live births in the last five (or three) years,7758,0,MW,Malawi,2000,MW2000DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNUM,,2000,DHS,,7579,,
MWI,192096,Number of live births in the last five (or three) years,12201,0,MW,Malawi,2000,MW2000DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACNUM,,2000,DHS,,11926,,
MWI,191698,Number of live births in the last five (or three) years (unweighted),7579,0,MW,Malawi,2000,MW2000DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACUNW,,2000,DHS,7758,,,
MWI,192095,Number of live births in the last five (or three) years (unweighted),11926,0,MW,Malawi,2000,MW2000DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACUNW,,2000,DHS,12201,,,
MWI,211283,Children with symptoms of ARI,29.3,1,MW,Malawi,2000,MW2000DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCARI,,2000,DHS,6862,6726,,
MWI,211406,Children with symptoms of ARI,26.7,1,MW,Malawi,2000,MW2000DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCARI,,2000,DHS,10559,10367,,
MWI,211288,Number of children born in the last five (or three) years,6862,0,MW,Malawi,2000,MW2000DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNUM,,2000,DHS,,6726,,
MWI,211408,Number of children born in the last five (or three) years,10559,0,MW,Malawi,2000,MW2000DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNUM,,2000,DHS,,10367,,
MWI,211291,Number of children born in the last five (or three) years (unweighted),6726,0,MW,Malawi,2000,MW2000DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUNW,,2000,DHS,6862,,,
MWI,211407,Number of children born in the last five (or three) years (unweighted),10367,0,MW,Malawi,2000,MW2000DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUNW,,2000,DHS,10559,,,
MWI,261838,Children with symptoms of ARI taken to a health facility,27.6,1,MW,Malawi,2000,MW2000DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCADV,,2000,DHS,2013,1904,,
MWI,508462,Children with symptoms of ARI taken to a health facility,26.7,1,MW,Malawi,2000,MW2000DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCADV,,2000,DHS,2816,2674,,
MWI,211282,Number of children with symptoms of ARI born in the last five (or three) years,2013,0,MW,Malawi,2000,MW2000DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNM2,,2000,DHS,,1904,,
MWI,508461,Number of children with symptoms of ARI born in the last five (or three) years,2816,0,MW,Malawi,2000,MW2000DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNM2,,2000,DHS,,2674,,
MWI,261839,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),1904,0,MW,Malawi,2000,MW2000DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUN2,,2000,DHS,2013,,,
MWI,211415,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),2674,0,MW,Malawi,2000,MW2000DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUN2,,2000,DHS,2816,,,
MWI,291289,Advice or treatment for fever sought from a health facility or provider,12.9,1,MW,Malawi,2000,MW2000DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCADV,,2000,DHS,3302,3162,,
MWI,366913,Advice or treatment for fever sought from a health facility or provider,12.4,1,MW,Malawi,2000,MW2000DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCADV,,2000,DHS,4394,4245,,
MWI,291288,Child took antimalarial drugs for fever,23.2,1,MW,Malawi,2000,MW2000DHS,CH_FEVT_C_AML,94036020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCAML,,2000,DHS,3302,3162,,
MWI,366912,Child took antimalarial drugs for fever,24.4,1,MW,Malawi,2000,MW2000DHS,CH_FEVT_C_AML,94036020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCAML,,2000,DHS,4394,4245,,
MWI,211294,Number of children with fever in the last two weeks,3302,0,MW,Malawi,2000,MW2000DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCNUM,,2000,DHS,,3162,,
MWI,211411,Number of children with fever in the last two weeks,4394,0,MW,Malawi,2000,MW2000DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCNUM,,2000,DHS,,4245,,
MWI,291286,Number of children with fever in the last two weeks (unweighted),3162,0,MW,Malawi,2000,MW2000DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCUNW,,2000,DHS,3302,,,
MWI,366928,Number of children with fever in the last two weeks (unweighted),4245,0,MW,Malawi,2000,MW2000DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCUNW,,2000,DHS,4394,,,
MWI,382038,Treatment of diarrhea: Taken to a health facility,28.7,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_ADV,94106010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,2000,DHS,1610,1515,,
MWI,517967,Treatment of diarrhea: Taken to a health facility,28.3,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_ADV,94106010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,,2000,DHS,1859,1755,,
MWI,382044,Treatment of diarrhea: Oral rehydration solution (ORS),48.8,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_ORS,94106020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,2000,DHS,1610,1515,,
MWI,517968,Treatment of diarrhea: Oral rehydration solution (ORS),47.9,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_ORS,94106020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORS,,2000,DHS,1859,1755,,
MWI,382045,Treatment of diarrhea: Either ORS or RHF,48.8,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2000,DHS,1610,1515,,
MWI,517969,Treatment of diarrhea: Either ORS or RHF,47.9,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_ORT,94106040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,2000,DHS,1859,1755,,
MWI,382046,Treatment of diarrhea: Increased fluids,35.6,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_INC,94106050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINC,,2000,DHS,1610,1515,,
MWI,517965,Treatment of diarrhea: Increased fluids,35.4,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_INC,94106050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINC,,2000,DHS,1859,1755,,
MWI,382049,Treatment of diarrhea: ORT or increased fluids,62.5,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_ORI,94106060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORI,,2000,DHS,1610,1515,,
MWI,517966,Treatment of diarrhea: ORT or increased fluids,62.1,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_ORI,94106060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORI,,2000,DHS,1859,1755,,
MWI,382043,"Treatment of diarrhea: No ORS, RHF or increased fluids",37.5,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_NON,94106070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNON,,2000,DHS,1610,1515,,
MWI,517973,"Treatment of diarrhea: No ORS, RHF or increased fluids",37.9,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_NON,94106070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNON,,2000,DHS,1859,1755,,
MWI,382040,Treatment of diarrhea: Intravenous solution,1.1,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_IVS,94106110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCIVS,,2000,DHS,1610,1515,,
MWI,517970,Treatment of diarrhea: Intravenous solution,1.1,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_IVS,94106110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCIVS,,2000,DHS,1859,1755,,
MWI,382041,Treatment of diarrhea: Home remedy - other,38.7,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_HOM,94106130,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCHOM,,2000,DHS,1610,1515,,
MWI,517971,Treatment of diarrhea: Home remedy - other,39.2,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_HOM,94106130,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCHOM,,2000,DHS,1859,1755,,
MWI,382042,Treatment of diarrhea: No treatment,24.1,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_NOT,94106140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNOT,,2000,DHS,1610,1515,,
MWI,517972,Treatment of diarrhea: No treatment,24.1,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_NOT,94106140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNOT,,2000,DHS,1859,1755,,
MWI,382039,Treatment of diarrhea: don't know or missing,0,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_DKM,94106150,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCDKM,,2000,DHS,1610,1515,,
MWI,517974,Treatment of diarrhea: don't know or missing,0.1,1,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_DKM,94106150,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCDKM,,2000,DHS,1859,1755,,
MWI,211296,Number of children born in the last five (or three) years,1610,0,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_NUM,94106160,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNUM,,2000,DHS,,1515,,
MWI,528377,Number of children born in the last five (or three) years,1859,0,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_NUM,94106160,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNUM,,2000,DHS,,1755,,
MWI,382047,Number of children born in the last five (or three) years (unweighted),1515,0,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_UNW,94106170,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCUNW,,2000,DHS,1610,,,
MWI,276275,Number of children born in the last five (or three) years (unweighted),1755,0,MW,Malawi,2000,MW2000DHS,CH_DIAT_C_UNW,94106170,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCUNW,,2000,DHS,1859,,,
MWI,321751,Antenatal care provider: Doctor,10,1,MW,Malawi,2004,MW2004DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWDOC,,2004,DHS,5947,6012,,
MWI,307591,Antenatal care provider: Doctor,9.8,1,MW,Malawi,2004,MW2004DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWDOC,,2004,DHS,7271,7309,,
MWI,321756,Antenatal care provider: Nurse/midwife,82.2,1,MW,Malawi,2004,MW2004DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNRS,,2004,DHS,5947,6012,,
MWI,307594,Antenatal care provider: Nurse/midwife,82.3,1,MW,Malawi,2004,MW2004DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWNRS,,2004,DHS,7271,7309,,
MWI,321754,Antenatal care provider: Other health worker,1,1,MW,Malawi,2004,MW2004DHS,RH_ANCP_W_OHW,83363050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWOHW,,2004,DHS,5947,6012,,
MWI,307589,Antenatal care provider: Other health worker,1,1,MW,Malawi,2004,MW2004DHS,RH_ANCP_W_OHW,83363050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWOHW,,2004,DHS,7271,7309,,
MWI,321755,Antenatal care provider: Traditional birth attendant,1.9,1,MW,Malawi,2004,MW2004DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTBA,,2004,DHS,5947,6012,,
MWI,307590,Antenatal care provider: Traditional birth attendant,2,1,MW,Malawi,2004,MW2004DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWTBA,,2004,DHS,7271,7309,,
